x,y,z,time_board
0.006,-0.256,1.016,1728952581.840037
0.006,-0.256,1.016,1728952581.8400416
0.008,-0.26,1.008,1728952581.8400457
0.008,-0.26,1.008,1728952581.8400507
0.008,-0.26,1.008,1728952581.840054
0.008,-0.26,1.008,1728952581.8400571
0.008,-0.26,1.008,1728952581.8400605
0.008,-0.26,1.008,1728952581.8400636
0.008,-0.26,1.008,1728952581.840067
0.008,-0.26,1.008,1728952581.8400702
0.008,-0.26,1.008,1728952581.8400736
0.008,-0.26,1.008,1728952581.8400807
0.004,-0.26,1.016,1728952581.840084
0.004,-0.26,1.016,1728952581.8400874
0.004,-0.26,1.016,1728952581.8400905
0.004,-0.26,1.016,1728952581.840094
0.004,-0.26,1.016,1728952582.3189464
0.004,-0.26,1.016,1728952582.3189895
0.004,-0.26,1.016,1728952582.3189945
0.004,-0.26,1.016,1728952582.319
0.004,-0.26,1.016,1728952582.3190048
0.004,-0.26,1.016,1728952582.3190103
-0.002,-0.248,1.008,1728952582.319015
-0.002,-0.248,1.008,1728952582.3190198
-0.002,-0.248,1.008,1728952582.3190243
-0.002,-0.248,1.008,1728952582.319029
-0.002,-0.248,1.008,1728952582.319034
-0.002,-0.248,1.008,1728952582.3190389
-0.002,-0.248,1.008,1728952582.3190436
-0.002,-0.248,1.008,1728952582.3190482
-0.002,-0.248,1.008,1728952582.3190527
-0.002,-0.248,1.008,1728952582.3190577
-0.002,-0.248,1.008,1728952582.3190625
-0.002,-0.248,1.008,1728952582.3190675
-0.002,-0.248,1.008,1728952582.3190725
-0.002,-0.248,1.008,1728952582.319077
-0.002,-0.248,1.008,1728952582.3190832
-0.002,-0.248,1.008,1728952582.3190882
-0.002,-0.248,1.008,1728952582.3190966
-0.002,-0.248,1.008,1728952582.3191016
-0.002,-0.248,1.008,1728952582.3191066
-0.002,-0.248,1.008,1728952582.3191116
0.002,-0.23800000000000002,1.01,1728952582.3191173
0.002,-0.23800000000000002,1.01,1728952582.319122
0.002,-0.23800000000000002,1.01,1728952582.319127
0.002,-0.23800000000000002,1.01,1728952582.319132
0.002,-0.23800000000000002,1.01,1728952582.3191369
0.002,-0.23800000000000002,1.01,1728952582.319142
0.002,-0.23800000000000002,1.01,1728952582.3191469
0.002,-0.23800000000000002,1.01,1728952582.319152
0.002,-0.23800000000000002,1.01,1728952582.319157
0.002,-0.23800000000000002,1.01,1728952582.319162
0.002,-0.232,1.016,1728952582.319167
0.002,-0.232,1.016,1728952582.319172
0.002,-0.232,1.016,1728952582.319177
0.002,-0.232,1.016,1728952582.319182
0.002,-0.232,1.016,1728952582.3191874
0.002,-0.232,1.016,1728952582.3191924
0.002,-0.232,1.016,1728952582.3191977
0.002,-0.232,1.016,1728952582.3192027
0.002,-0.232,1.016,1728952582.3192077
0.002,-0.232,1.016,1728952582.319213
0.002,-0.232,1.016,1728952582.319218
0.002,-0.232,1.016,1728952582.3192227
0.002,-0.232,1.016,1728952582.3192365
0.002,-0.232,1.016,1728952582.3192413
0.002,-0.232,1.016,1728952582.3192463
0.002,-0.232,1.016,1728952582.3192513
0.002,-0.232,1.016,1728952582.3192563
0.002,-0.232,1.016,1728952582.3192613
0.002,-0.232,1.016,1728952582.3192666
0.002,-0.232,1.016,1728952582.3192716
-0.004,-0.24,1.034,1728952582.3192768
-0.004,-0.24,1.034,1728952582.3192816
-0.004,-0.24,1.034,1728952582.3192868
-0.004,-0.24,1.034,1728952582.3192918
-0.004,-0.24,1.034,1728952582.3192968
-0.004,-0.24,1.034,1728952582.3193016
-0.004,-0.24,1.034,1728952582.3193066
-0.004,-0.24,1.034,1728952582.3193116
-0.004,-0.24,1.034,1728952582.3193166
-0.004,-0.24,1.034,1728952582.3193216
-0.004,-0.24,1.034,1728952582.3193269
-0.004,-0.24,1.034,1728952582.319333
-0.004,-0.24,1.034,1728952582.319338
-0.004,-0.24,1.034,1728952582.3193436
-0.004,-0.24,1.034,1728952582.3193483
-0.004,-0.24,1.034,1728952582.3193533
-0.004,-0.24,1.034,1728952582.3193583
-0.004,-0.24,1.034,1728952582.319363
-0.004,-0.24,1.034,1728952582.3193684
-0.004,-0.24,1.034,1728952582.3193731
-0.002,-0.242,1.018,1728952582.3193781
-0.002,-0.242,1.018,1728952582.3193831
-0.002,-0.242,1.018,1728952582.319388
-0.002,-0.242,1.018,1728952582.319393
-0.002,-0.242,1.018,1728952582.319398
-0.002,-0.242,1.018,1728952582.3194027
-0.002,-0.242,1.018,1728952582.3194077
-0.002,-0.242,1.018,1728952582.3194127
-0.002,-0.242,1.018,1728952582.3194177
-0.002,-0.242,1.018,1728952582.3194227
-0.002,-0.242,1.018,1728952582.3194275
-0.002,-0.242,1.018,1728952582.3194325
-0.002,-0.242,1.018,1728952582.3194375
-0.002,-0.242,1.018,1728952582.319443
-0.002,-0.242,1.018,1728952582.3194485
-0.002,-0.242,1.018,1728952582.3194535
-0.002,-0.242,1.018,1728952582.3194585
-0.002,-0.242,1.018,1728952582.3194633
-0.002,-0.242,1.018,1728952582.3194683
-0.002,-0.242,1.018,1728952582.3194733
-0.004,-0.228,1.022,1728952582.3194783
-0.004,-0.228,1.022,1728952582.3194833
-0.004,-0.228,1.022,1728952582.3194883
-0.004,-0.228,1.022,1728952582.3194933
-0.004,-0.228,1.022,1728952582.319498
-0.004,-0.228,1.022,1728952582.3195033
-0.004,-0.228,1.022,1728952582.319508
-0.004,-0.228,1.022,1728952582.3195128
-0.004,-0.228,1.022,1728952582.3195176
-0.004,-0.228,1.022,1728952582.3195229
-0.004,-0.23600000000000002,1.002,1728952582.3195276
-0.004,-0.23600000000000002,1.002,1728952582.3195326
-0.004,-0.23600000000000002,1.002,1728952582.3195376
-0.004,-0.23600000000000002,1.002,1728952582.3195424
-0.004,-0.23600000000000002,1.002,1728952582.3195477
-0.004,-0.23600000000000002,1.002,1728952582.3195524
-0.004,-0.23600000000000002,1.002,1728952582.319558
-0.004,-0.23600000000000002,1.002,1728952582.319563
-0.004,-0.23600000000000002,1.002,1728952582.319568
-0.004,-0.23600000000000002,1.002,1728952582.3195727
-0.002,-0.246,1.0,1728952582.319578
-0.002,-0.246,1.0,1728952582.3195827
-0.002,-0.246,1.0,1728952582.3195877
-0.002,-0.246,1.0,1728952582.3195927
-0.002,-0.246,1.0,1728952582.7982452
-0.002,-0.246,1.0,1728952582.7983625
-0.002,-0.246,1.0,1728952582.7983973
-0.002,-0.246,1.0,1728952582.7985613
-0.002,-0.246,1.0,1728952582.7986193
-0.002,-0.246,1.0,1728952582.7986476
-0.002,-0.246,1.0,1728952582.7986531
-0.006,-0.248,0.992,1728952582.7986653
-0.006,-0.248,0.992,1728952582.7986708
-0.006,-0.248,0.992,1728952582.7986765
-0.006,-0.248,0.992,1728952582.798682
-0.006,-0.248,0.992,1728952582.7986877
-0.006,-0.248,0.992,1728952582.7986934
-0.006,-0.248,0.992,1728952582.7986996
-0.006,-0.248,0.992,1728952582.7987237
-0.006,-0.248,0.992,1728952582.7987294
-0.006,-0.248,0.992,1728952582.7987351
-0.006,-0.248,0.992,1728952582.798741
-0.006,-0.248,0.992,1728952582.7987468
-0.006,-0.248,0.992,1728952582.7987528
-0.006,-0.248,0.992,1728952582.7987587
-0.006,-0.248,0.992,1728952582.7987647
-0.006,-0.248,0.992,1728952582.798771
-0.006,-0.248,0.992,1728952582.7987764
-0.006,-0.248,0.992,1728952582.7987823
-0.006,-0.248,0.992,1728952582.7987883
-0.006,-0.248,0.992,1728952582.7988005
0.012,-0.222,1.036,1728952582.7988064
0.012,-0.222,1.036,1728952582.7988124
0.012,-0.222,1.036,1728952582.7988248
0.012,-0.222,1.036,1728952582.7988343
0.012,-0.222,1.036,1728952582.79884
0.012,-0.222,1.036,1728952582.7988458
0.012,-0.222,1.036,1728952582.798852
0.012,-0.222,1.036,1728952582.7988584
0.012,-0.222,1.036,1728952582.7988641
0.012,-0.222,1.036,1728952582.7988696
0.024,-0.226,1.04,1728952582.798875
0.024,-0.226,1.04,1728952582.7988806
0.024,-0.226,1.04,1728952582.7988863
0.024,-0.226,1.04,1728952582.798892
0.024,-0.226,1.04,1728952582.7988975
0.024,-0.226,1.04,1728952582.7989035
0.024,-0.226,1.04,1728952582.798909
0.024,-0.226,1.04,1728952582.798915
0.024,-0.226,1.04,1728952582.7989209
0.024,-0.226,1.04,1728952582.7989264
0.02,-0.226,1.038,1728952582.7989323
0.02,-0.226,1.038,1728952582.798938
0.02,-0.226,1.038,1728952582.798944
0.02,-0.226,1.038,1728952582.79895
0.02,-0.226,1.038,1728952582.798956
0.02,-0.226,1.038,1728952582.7989614
0.02,-0.226,1.038,1728952582.798967
0.02,-0.226,1.038,1728952582.7989721
0.02,-0.226,1.038,1728952582.798978
0.02,-0.226,1.038,1728952582.7989843
0.002,-0.23,1.018,1728952582.7989905
0.002,-0.23,1.018,1728952582.798996
0.002,-0.23,1.018,1728952582.799002
0.002,-0.23,1.018,1728952582.7990086
0.002,-0.23,1.018,1728952582.7990146
0.002,-0.23,1.018,1728952582.7990208
0.002,-0.23,1.018,1728952582.7990267
0.002,-0.23,1.018,1728952582.7990327
0.002,-0.23,1.018,1728952582.7990396
0.002,-0.23,1.018,1728952582.799045
-0.002,-0.222,1.012,1728952582.7990513
-0.002,-0.222,1.012,1728952582.7990575
-0.002,-0.222,1.012,1728952582.7990634
-0.002,-0.222,1.012,1728952582.7990694
-0.002,-0.222,1.012,1728952582.7990754
-0.002,-0.222,1.012,1728952582.799081
-0.002,-0.222,1.012,1728952582.7990873
-0.002,-0.222,1.012,1728952582.7990932
-0.002,-0.222,1.012,1728952582.7990992
-0.002,-0.222,1.012,1728952582.7991052
0.01,-0.214,1.01,1728952582.7991111
0.01,-0.214,1.01,1728952582.7991168
0.01,-0.214,1.01,1728952582.7991226
0.01,-0.214,1.01,1728952582.799128
0.01,-0.214,1.01,1728952582.799134
0.01,-0.214,1.01,1728952582.79914
0.01,-0.214,1.01,1728952582.799146
0.01,-0.214,1.01,1728952582.799152
0.01,-0.214,1.01,1728952582.799158
0.01,-0.214,1.01,1728952582.7991643
0.004,-0.216,1.016,1728952582.7991705
0.004,-0.216,1.016,1728952582.7991757
0.004,-0.216,1.016,1728952582.7991817
0.004,-0.216,1.016,1728952582.7991877
0.004,-0.216,1.016,1728952582.7991939
0.004,-0.216,1.016,1728952582.7991996
0.004,-0.216,1.016,1728952582.7992055
0.004,-0.216,1.016,1728952582.7992113
0.004,-0.216,1.016,1728952582.799217
0.004,-0.216,1.016,1728952582.7992227
0.002,-0.222,1.024,1728952582.799229
0.002,-0.222,1.024,1728952582.7992363
0.002,-0.222,1.024,1728952582.7992425
0.002,-0.222,1.024,1728952582.799249
0.002,-0.222,1.024,1728952582.7992551
0.002,-0.222,1.024,1728952582.7992606
0.002,-0.222,1.024,1728952582.7992663
0.002,-0.222,1.024,1728952582.7992723
0.002,-0.222,1.024,1728952582.7992785
0.002,-0.222,1.024,1728952582.7992845
0.002,-0.222,1.024,1728952582.7992904
0.002,-0.222,1.024,1728952582.7992961
0.002,-0.222,1.024,1728952582.799302
0.002,-0.222,1.024,1728952582.799308
0.002,-0.222,1.024,1728952582.7993135
0.002,-0.222,1.024,1728952582.7993193
0.002,-0.222,1.024,1728952582.7993248
0.002,-0.222,1.024,1728952582.7993302
0.002,-0.222,1.024,1728952582.799336
0.002,-0.222,1.024,1728952582.799342
-0.002,-0.234,1.018,1728952582.799348
-0.002,-0.234,1.018,1728952582.7993536
-0.002,-0.234,1.018,1728952582.7993596
-0.002,-0.234,1.018,1728952583.147324
-0.002,-0.234,1.018,1728952583.147558
-0.002,-0.234,1.018,1728952583.1475842
-0.002,-0.234,1.018,1728952583.1475952
-0.002,-0.234,1.018,1728952583.1476057
-0.002,-0.234,1.018,1728952583.1476157
-0.002,-0.234,1.018,1728952583.1476257
-0.004,-0.222,1.032,1728952583.1476355
-0.004,-0.222,1.032,1728952583.1476426
-0.004,-0.222,1.032,1728952583.1476493
-0.004,-0.222,1.032,1728952583.147658
-0.004,-0.222,1.032,1728952583.1476698
-0.004,-0.222,1.032,1728952583.1476767
-0.004,-0.222,1.032,1728952583.1476831
-0.004,-0.222,1.032,1728952583.14769
-0.004,-0.222,1.032,1728952583.1476967
-0.004,-0.222,1.032,1728952583.1477036
-0.002,-0.218,1.03,1728952583.1477103
-0.002,-0.218,1.03,1728952583.1477172
-0.002,-0.218,1.03,1728952583.1477237
-0.002,-0.218,1.03,1728952583.1477304
-0.002,-0.218,1.03,1728952583.147738
-0.002,-0.218,1.03,1728952583.147745
-0.002,-0.218,1.03,1728952583.1477513
-0.002,-0.218,1.03,1728952583.147758
-0.002,-0.218,1.03,1728952583.147765
-0.002,-0.218,1.03,1728952583.1477718
0.01,-0.20400000000000001,1.056,1728952583.1477785
0.01,-0.20400000000000001,1.056,1728952583.1477852
0.01,-0.20400000000000001,1.056,1728952583.147792
0.01,-0.20400000000000001,1.056,1728952583.1477985
0.01,-0.20400000000000001,1.056,1728952583.1478052
0.01,-0.20400000000000001,1.056,1728952583.147812
0.01,-0.20400000000000001,1.056,1728952583.1478188
0.01,-0.20400000000000001,1.056,1728952583.1478255
0.01,-0.20400000000000001,1.056,1728952583.1478324
0.01,-0.20400000000000001,1.056,1728952583.1478395
0.004,-0.198,1.056,1728952583.1478462
0.004,-0.198,1.056,1728952583.1478574
0.004,-0.198,1.056,1728952583.1478643
0.004,-0.198,1.056,1728952583.147872
0.004,-0.198,1.056,1728952583.1478813
0.004,-0.198,1.056,1728952583.1478906
0.004,-0.198,1.056,1728952583.147899
0.004,-0.198,1.056,1728952583.1479087
0.004,-0.198,1.056,1728952583.1479225
0.004,-0.198,1.056,1728952583.1479318
0.004,-0.198,1.036,1728952583.1479414
0.004,-0.198,1.036,1728952583.1479485
0.004,-0.198,1.036,1728952583.1479552
0.004,-0.198,1.036,1728952583.147962
0.004,-0.198,1.036,1728952583.1479685
0.004,-0.198,1.036,1728952583.1479752
0.004,-0.198,1.036,1728952583.147982
0.004,-0.198,1.036,1728952583.1479888
0.004,-0.198,1.036,1728952583.147996
0.004,-0.198,1.036,1728952583.1480029
0.002,-0.194,1.022,1728952583.1480095
0.002,-0.194,1.022,1728952583.148016
0.002,-0.194,1.022,1728952583.148023
0.002,-0.194,1.022,1728952583.1480296
0.002,-0.194,1.022,1728952583.1480365
0.002,-0.194,1.022,1728952583.148043
0.002,-0.194,1.022,1728952583.1480496
0.002,-0.194,1.022,1728952583.1480572
0.002,-0.194,1.022,1728952583.148064
0.002,-0.194,1.022,1728952583.1480703
0.004,-0.194,1.024,1728952583.1480772
0.004,-0.194,1.024,1728952583.148084
0.004,-0.194,1.024,1728952583.1480908
0.004,-0.194,1.024,1728952583.1480975
0.004,-0.194,1.024,1728952583.148104
0.004,-0.194,1.024,1728952583.1481109
0.004,-0.194,1.024,1728952583.1481173
0.004,-0.194,1.024,1728952583.1481242
0.004,-0.194,1.024,1728952583.148131
0.004,-0.194,1.024,1728952583.1481378
0.004,-0.19,1.026,1728952583.1481445
0.004,-0.19,1.026,1728952583.1481526
0.004,-0.19,1.026,1728952583.148162
0.004,-0.19,1.026,1728952583.1481712
0.004,-0.19,1.026,1728952583.1481814
0.004,-0.19,1.026,1728952583.1481907
0.004,-0.19,1.026,1728952583.148201
0.004,-0.19,1.026,1728952583.6105218
0.004,-0.19,1.026,1728952583.6105356
0.004,-0.19,1.026,1728952583.6105409
0.004,-0.19,1.026,1728952583.6105995
0.004,-0.19,1.026,1728952583.6106784
0.004,-0.19,1.026,1728952583.6107233
0.004,-0.19,1.026,1728952583.610728
0.004,-0.19,1.026,1728952583.6107333
0.004,-0.19,1.026,1728952583.6107378
0.004,-0.19,1.026,1728952583.6107423
0.004,-0.19,1.026,1728952583.610747
0.004,-0.19,1.026,1728952583.610752
0.004,-0.19,1.026,1728952583.6107569
0.004,-0.19,1.026,1728952583.6107612
0.004,-0.19,1.026,1728952583.610766
0.004,-0.19,1.026,1728952583.6107707
0.004,-0.19,1.026,1728952583.6107752
0.004,-0.19,1.026,1728952583.61078
0.004,-0.19,1.026,1728952583.6107845
0.004,-0.19,1.026,1728952583.6107893
0.004,-0.19,1.026,1728952583.610794
0.004,-0.19,1.026,1728952583.6107996
0.004,-0.19,1.026,1728952583.6108048
0.004,-0.19,1.026,1728952583.6108096
0.004,-0.19,1.026,1728952583.610814
0.004,-0.19,1.026,1728952583.6108189
0.004,-0.19,1.026,1728952583.6108236
0.004,-0.19,1.026,1728952583.6108284
0.004,-0.19,1.026,1728952583.6108327
0.004,-0.19,1.026,1728952583.6108377
0.004,-0.19,1.026,1728952583.6108425
0.004,-0.19,1.026,1728952583.6108468
0.004,-0.19,1.026,1728952583.6108515
0.016,-0.20400000000000001,1.02,1728952583.6108563
0.016,-0.20400000000000001,1.02,1728952583.610861
0.016,-0.20400000000000001,1.02,1728952583.6108656
0.016,-0.20400000000000001,1.02,1728952583.6108704
0.016,-0.20400000000000001,1.02,1728952583.6108751
0.016,-0.20400000000000001,1.02,1728952583.61088
0.016,-0.20400000000000001,1.02,1728952583.6108844
0.016,-0.20400000000000001,1.02,1728952583.610889
0.016,-0.20400000000000001,1.02,1728952583.6108935
0.016,-0.20400000000000001,1.02,1728952583.6108985
0.012,-0.198,1.026,1728952583.6109033
0.012,-0.198,1.026,1728952583.6109085
0.012,-0.198,1.026,1728952583.610913
0.012,-0.198,1.026,1728952583.6109176
0.012,-0.198,1.026,1728952583.6109223
0.012,-0.198,1.026,1728952583.6109269
0.012,-0.198,1.026,1728952583.6109316
0.012,-0.198,1.026,1728952583.6109364
0.012,-0.198,1.026,1728952583.610941
0.012,-0.198,1.026,1728952583.6109457
0.014,-0.2,1.018,1728952583.6109505
0.014,-0.2,1.018,1728952583.6109552
0.014,-0.2,1.018,1728952583.6109638
0.014,-0.2,1.018,1728952583.6109686
0.014,-0.2,1.018,1728952583.6109731
0.014,-0.2,1.018,1728952583.610978
0.014,-0.2,1.018,1728952583.6109827
0.014,-0.2,1.018,1728952583.6109872
0.014,-0.2,1.018,1728952583.610992
0.014,-0.2,1.018,1728952583.6109967
0.012,-0.20400000000000001,1.02,1728952583.6110015
0.012,-0.20400000000000001,1.02,1728952583.6110063
0.012,-0.20400000000000001,1.02,1728952583.6110194
0.012,-0.20400000000000001,1.02,1728952583.611024
0.012,-0.20400000000000001,1.02,1728952583.611029
0.012,-0.20400000000000001,1.02,1728952583.6110334
0.012,-0.20400000000000001,1.02,1728952583.611038
0.012,-0.20400000000000001,1.02,1728952583.6110427
0.012,-0.20400000000000001,1.02,1728952583.6110475
0.012,-0.20400000000000001,1.02,1728952583.6110523
0.014,-0.20600000000000002,1.02,1728952583.611057
0.014,-0.20600000000000002,1.02,1728952583.6110616
0.014,-0.20600000000000002,1.02,1728952583.6110663
0.014,-0.20600000000000002,1.02,1728952583.611071
0.014,-0.20600000000000002,1.02,1728952583.6110756
0.014,-0.20600000000000002,1.02,1728952583.6110804
0.014,-0.20600000000000002,1.02,1728952583.6110852
0.014,-0.20600000000000002,1.02,1728952583.6110897
0.014,-0.20600000000000002,1.02,1728952583.6110945
0.014,-0.20600000000000002,1.02,1728952583.611103
0.016,-0.20400000000000001,1.022,1728952583.6111076
0.016,-0.20400000000000001,1.022,1728952583.6111124
0.016,-0.20400000000000001,1.022,1728952583.6111171
0.016,-0.20400000000000001,1.022,1728952583.6111221
0.016,-0.20400000000000001,1.022,1728952583.611127
0.016,-0.20400000000000001,1.022,1728952583.6111317
0.016,-0.20400000000000001,1.022,1728952583.6111364
0.016,-0.20400000000000001,1.022,1728952583.611141
0.016,-0.20400000000000001,1.022,1728952583.6111455
0.016,-0.20400000000000001,1.022,1728952583.6111505
0.018000000000000002,-0.202,1.02,1728952583.6111553
0.018000000000000002,-0.202,1.02,1728952583.6111598
0.018000000000000002,-0.202,1.02,1728952583.6111643
0.018000000000000002,-0.202,1.02,1728952583.611169
0.018000000000000002,-0.202,1.02,1728952583.6111739
0.018000000000000002,-0.202,1.02,1728952583.6111784
0.018000000000000002,-0.202,1.02,1728952583.6111832
0.018000000000000002,-0.202,1.02,1728952583.6111877
0.018000000000000002,-0.202,1.02,1728952583.6111925
0.018000000000000002,-0.202,1.02,1728952583.6111972
0.016,-0.2,1.022,1728952583.6112018
0.016,-0.2,1.022,1728952583.6112063
0.016,-0.2,1.022,1728952583.6112113
0.016,-0.2,1.022,1728952583.6112158
0.016,-0.2,1.022,1728952583.6112204
0.016,-0.2,1.022,1728952583.6112256
0.016,-0.2,1.022,1728952583.6112301
0.016,-0.2,1.022,1728952583.611235
0.016,-0.2,1.022,1728952583.6112397
0.016,-0.2,1.022,1728952583.6112442
0.016,-0.196,1.016,1728952583.6112487
0.016,-0.196,1.016,1728952583.6112535
0.016,-0.196,1.016,1728952583.6112585
0.016,-0.196,1.016,1728952583.6112628
0.016,-0.196,1.016,1728952583.6112676
0.016,-0.196,1.016,1728952583.6112723
0.016,-0.196,1.016,1728952583.611277
0.016,-0.196,1.016,1728952584.090647
0.016,-0.196,1.016,1728952584.0908246
0.016,-0.196,1.016,1728952584.0908833
0.012,-0.194,1.02,1728952584.090963
0.012,-0.194,1.02,1728952584.0910275
0.012,-0.194,1.02,1728952584.0910878
0.012,-0.194,1.02,1728952584.0910969
0.012,-0.194,1.02,1728952584.0911057
0.012,-0.194,1.02,1728952584.0911143
0.012,-0.194,1.02,1728952584.0911255
0.012,-0.194,1.02,1728952584.0911355
0.012,-0.194,1.02,1728952584.0911517
0.012,-0.194,1.02,1728952584.091159
0.01,-0.2,1.026,1728952584.0911658
0.01,-0.2,1.026,1728952584.0911725
0.01,-0.2,1.026,1728952584.0911791
0.01,-0.2,1.026,1728952584.091186
0.01,-0.2,1.026,1728952584.0911927
0.01,-0.2,1.026,1728952584.0912073
0.01,-0.2,1.026,1728952584.0912137
0.01,-0.2,1.026,1728952584.0912206
0.01,-0.2,1.026,1728952584.0912273
0.01,-0.2,1.026,1728952584.091234
0.01,-0.198,1.034,1728952584.091241
0.01,-0.198,1.034,1728952584.0912476
0.01,-0.198,1.034,1728952584.0912545
0.01,-0.198,1.034,1728952584.0912611
0.01,-0.198,1.034,1728952584.091268
0.01,-0.198,1.034,1728952584.0912747
0.01,-0.198,1.034,1728952584.0912817
0.01,-0.198,1.034,1728952584.0912888
0.01,-0.198,1.034,1728952584.0912957
0.01,-0.198,1.034,1728952584.0913024
0.012,-0.196,1.03,1728952584.0913095
0.012,-0.196,1.03,1728952584.0913165
0.012,-0.196,1.03,1728952584.0913231
0.012,-0.196,1.03,1728952584.09133
0.012,-0.196,1.03,1728952584.0913389
0.012,-0.196,1.03,1728952584.0913455
0.012,-0.196,1.03,1728952584.0913527
0.012,-0.196,1.03,1728952584.0913591
0.012,-0.196,1.03,1728952584.091366
0.012,-0.196,1.03,1728952584.0913727
0.014,-0.196,1.024,1728952584.0913796
0.014,-0.196,1.024,1728952584.0913863
0.014,-0.196,1.024,1728952584.0913932
0.014,-0.196,1.024,1728952584.0914
0.014,-0.196,1.024,1728952584.0914066
0.014,-0.196,1.024,1728952584.0914135
0.014,-0.196,1.024,1728952584.0914202
0.014,-0.196,1.024,1728952584.091427
0.014,-0.196,1.024,1728952584.0914338
0.014,-0.196,1.024,1728952584.0914412
0.016,-0.198,1.028,1728952584.091448
0.016,-0.198,1.028,1728952584.0914547
0.016,-0.198,1.028,1728952584.0914617
0.016,-0.198,1.028,1728952584.0914683
0.016,-0.198,1.028,1728952584.0914755
0.016,-0.198,1.028,1728952584.0914822
0.016,-0.198,1.028,1728952584.0914888
0.016,-0.198,1.028,1728952584.0914955
0.016,-0.198,1.028,1728952584.0915024
0.016,-0.198,1.028,1728952584.091509
0.02,-0.196,1.026,1728952584.0915205
0.02,-0.196,1.026,1728952584.0915275
0.02,-0.196,1.026,1728952584.0915341
0.02,-0.196,1.026,1728952584.0915408
0.02,-0.196,1.026,1728952584.0915475
0.02,-0.196,1.026,1728952584.0915546
0.02,-0.196,1.026,1728952584.0915625
0.02,-0.196,1.026,1728952584.0915692
0.02,-0.196,1.026,1728952584.091576
0.02,-0.196,1.026,1728952584.0915828
0.024,-0.2,1.028,1728952584.0915902
0.024,-0.2,1.028,1728952584.091597
0.024,-0.2,1.028,1728952584.0916035
0.024,-0.2,1.028,1728952584.0916104
0.024,-0.2,1.028,1728952584.091617
0.024,-0.2,1.028,1728952584.091624
0.024,-0.2,1.028,1728952584.0916307
0.024,-0.2,1.028,1728952584.0916374
0.024,-0.2,1.028,1728952584.091644
0.024,-0.2,1.028,1728952584.0916512
0.026000000000000002,-0.198,1.028,1728952584.091658
0.026000000000000002,-0.198,1.028,1728952584.0916646
0.026000000000000002,-0.198,1.028,1728952584.0916717
0.026000000000000002,-0.198,1.028,1728952584.0916784
0.026000000000000002,-0.198,1.028,1728952584.091685
0.026000000000000002,-0.198,1.028,1728952584.0916917
0.026000000000000002,-0.198,1.028,1728952584.0916986
0.026000000000000002,-0.198,1.028,1728952584.0917096
0.026000000000000002,-0.198,1.028,1728952584.0917163
0.026000000000000002,-0.198,1.028,1728952584.0917232
0.03,-0.192,1.026,1728952584.09173
0.03,-0.192,1.026,1728952584.0917373
0.03,-0.192,1.026,1728952584.091744
0.03,-0.192,1.026,1728952584.0917509
0.03,-0.192,1.026,1728952584.0917575
0.03,-0.192,1.026,1728952584.0917645
0.03,-0.192,1.026,1728952584.0917711
0.03,-0.192,1.026,1728952584.091778
0.03,-0.192,1.026,1728952584.0917847
0.03,-0.192,1.026,1728952584.0917916
0.028,-0.196,1.02,1728952584.0917983
0.028,-0.196,1.02,1728952584.0918052
0.028,-0.196,1.02,1728952584.091812
0.028,-0.196,1.02,1728952584.0918186
0.028,-0.196,1.02,1728952584.0918257
0.028,-0.196,1.02,1728952584.0918329
0.028,-0.196,1.02,1728952584.0918396
0.028,-0.196,1.02,1728952584.0918465
0.028,-0.196,1.02,1728952584.0918531
0.028,-0.196,1.02,1728952584.09186
0.026000000000000002,-0.196,1.03,1728952584.0918667
0.026000000000000002,-0.196,1.03,1728952584.0918736
0.026000000000000002,-0.196,1.03,1728952584.0918803
0.026000000000000002,-0.196,1.03,1728952584.0918877
0.026000000000000002,-0.196,1.03,1728952584.0918946
0.026000000000000002,-0.196,1.03,1728952584.0919013
0.026000000000000002,-0.196,1.03,1728952584.091908
0.026000000000000002,-0.196,1.03,1728952584.5702748
0.026000000000000002,-0.196,1.03,1728952584.5705469
0.026000000000000002,-0.196,1.03,1728952584.5705569
0.03,-0.196,1.032,1728952584.5705664
0.03,-0.196,1.032,1728952584.5705817
0.03,-0.196,1.032,1728952584.5705914
0.03,-0.196,1.032,1728952584.5706005
0.03,-0.196,1.032,1728952584.570609
0.03,-0.196,1.032,1728952584.5706215
0.03,-0.196,1.032,1728952584.5706306
0.03,-0.196,1.032,1728952584.57064
0.03,-0.196,1.032,1728952584.5706491
0.03,-0.196,1.032,1728952584.5706587
0.026000000000000002,-0.198,1.03,1728952584.5706675
0.026000000000000002,-0.198,1.03,1728952584.5706773
0.026000000000000002,-0.198,1.03,1728952584.5706866
0.026000000000000002,-0.198,1.03,1728952584.570696
0.026000000000000002,-0.198,1.03,1728952584.5707064
0.026000000000000002,-0.198,1.03,1728952584.570716
0.026000000000000002,-0.198,1.03,1728952584.5707254
0.026000000000000002,-0.198,1.03,1728952584.5707345
0.026000000000000002,-0.198,1.03,1728952584.5707436
0.026000000000000002,-0.198,1.03,1728952584.5707529
0.028,-0.198,1.034,1728952584.5707614
0.028,-0.198,1.034,1728952584.5707705
0.028,-0.198,1.034,1728952584.5707798
0.028,-0.198,1.034,1728952584.5707889
0.028,-0.198,1.034,1728952584.570798
0.028,-0.198,1.034,1728952584.5708067
0.028,-0.198,1.034,1728952584.5708158
